Date_Last_Researched,Latitude,Longitude,Country,Capacity_(MW),Technology_Type,Status,Start_year,Retired_year,Subregion,Region,GEM_location_ID,GEM_phase_ID,PV_value
7/6/2022,-12.1301,-56.3499,Brazil,1.2,PV,operating,,,Latin America and the Caribbean,South America,L807890,G809767,4.385
10/10/2023,-23.1662,-47.7463,Brazil,1,PV,operating,2023,,Latin America and the Caribbean,South America,L831721,G836166,4.394
7/6/2022,-4.7901,-37.3099,Brazil,1,PV,operating,,,Latin America and the Caribbean,South America,L807892,G809769,5.03
10/10/2023,-14.1623,-42.6973,Brazil,14,PV,pre-construction,,,Latin America and the Caribbean,South America,L831724,G836174,4.874
7/6/2022,-9.0701,-38.1499,Brazil,5,PV,operating,,,Latin America and the Caribbean,South America,L807893,G809770,4.551
7/6/2022,-9.0701,-38.1499,Brazil,5,PV,operating,,,Latin America and the Caribbean,South America,L807893,G809771,4.551
10/10/2023,-20.5594,-44.5589,Brazil,5,PV,operating,2022,,Latin America and the Caribbean,South America,L831718,G836161,4.449
10/10/2023,-16.8743,-44.0755,Brazil,19.6,PV,pre-construction,,,Latin America and the Caribbean,South America,L831745,G836296,4.619
10/10/2023,-24.7617,-50.2172,Brazil,1,PV,operating,2022,,Latin America and the Caribbean,South America,L831738,G836272,4.094
10/10/2023,-20.7667,-41.1674,Brazil,1.3,PV,operating,2021,,Latin America and the Caribbean,South America,L831741,G836275,4.072
7/6/2022,-20.7701,-41.1699,Brazil,1,PV,operating,,,Latin America and the Caribbean,South America,L807900,G809792,4.072
7/6/2022,-8.5801,-37.6199,Brazil,5,PV,operating,,,Latin America and the Caribbean,South America,L807901,G809793,4.43
7/6/2022,-8.5901,-37.6199,Brazil,5,PV,operating,,,Latin America and the Caribbean,South America,L807901,G809794,4.425
7/6/2022,-8.5801,-37.6199,Brazil,5,PV,operating,,,Latin America and the Caribbean,South America,L807901,G809795,4.43
7/6/2022,-8.5801,-37.6099,Brazil,5,PV,operating,,,Latin America and the Caribbean,South America,L807901,G809796,4.43
10/10/2023,-22.367,-54.7986,Brazil,5,PV,operating,2022,,Latin America and the Caribbean,South America,L831754,G836343,4.381
7/6/2022,-27.5901,-48.6799,Brazil,1.2,PV,operating,,,Latin America and the Caribbean,South America,L807905,G809807,3.703
10/10/2023,-9.5644,-35.7642,Brazil,2,PV,operating,2022,,Latin America and the Caribbean,South America,L831755,G836344,4.485
7/6/2022,-15.1301,-44.1399,Brazil,3.3,PV,operating,,,Latin America and the Caribbean,South America,L807908,G809811,4.841
7/6/2022,-15.1301,-44.1299,Brazil,3.2,PV,operating,,,Latin America and the Caribbean,South America,L807908,G809812,4.847
10/10/2023,-3.1277,-40.1259,Brazil,1.8,PV,operating,2020,,Latin America and the Caribbean,South America,L831758,G836350,4.414
10/10/2023,-4.8375,-37.7837,Brazil,12.5,PV,pre-construction,,,Latin America and the Caribbean,South America,L831761,G836392,4.538
10/10/2023,-5.4706,-35.9722,Brazil,6.2,PV,pre-construction,,,Latin America and the Caribbean,South America,L831764,G836398,4.503
10/10/2023,-5.4432,-35.9544,Brazil,5.8,PV,pre-construction,,,Latin America and the Caribbean,South America,L831764,G836399,4.511
7/6/2022,-7.0901,-34.8499,Brazil,2.3,PV,operating,,,Latin America and the Caribbean,South America,L807912,G809820,4.667
7/6/2022,-9.5501,-40.4799,Brazil,15,PV,operating,,,Latin America and the Caribbean,South America,L807002,G809821,4.634
7/6/2022,-7.1401,-40.7999,Brazil,2.5,PV,operating,2020,,Latin America and the Caribbean,South America,L807914,G809823,4.576
11/15/2023,-18.3405,-45.8353,Brazil,10,PV,pre-construction,2023,,Latin America and the Caribbean,South America,L831766,G836403,4.558
11/15/2023,-18.3405,-45.8353,Brazil,10,PV,pre-construction,2023,,Latin America and the Caribbean,South America,L831766,G836404,4.558
11/15/2023,-18.3405,-45.8353,Brazil,10,PV,pre-construction,2023,,Latin America and the Caribbean,South America,L831766,G836405,4.558
11/15/2023,-18.3405,-45.8353,Brazil,10,PV,pre-construction,2023,,Latin America and the Caribbean,South America,L831766,G836406,4.558
11/15/2023,-18.3405,-45.8353,Brazil,10,PV,pre-construction,2023,,Latin America and the Caribbean,South America,L831766,G836407,4.558
11/15/2023,-18.3405,-45.8353,Brazil,10,PV,pre-construction,2023,,Latin America and the Caribbean,South America,L831766,G836408,4.558
11/15/2023,-18.3405,-45.8353,Brazil,10,PV,pre-construction,2023,,Latin America and the Caribbean,South America,L831766,G836409,4.558
10/10/2023,-11.5114,-62.1644,Brazil,1,PV,operating,2019,,Latin America and the Caribbean,South America,L831767,G836410,4.185
10/10/2023,-25.3647,-49.295,Brazil,1.3,PV,operating,2023,,Latin America and the Caribbean,South America,L831768,G836411,3.801
10/10/2023,-8.8036,-41.6749,Brazil,14.3,PV,pre-construction,,,Latin America and the Caribbean,South America,L831779,G836544,4.759
10/10/2023,-6.0866,-36.574,Brazil,10.3,PV,pre-construction,,,Latin America and the Caribbean,South America,L831780,G836545,4.637
10/10/2023,-6.0657,-36.4946,Brazil,8.6,PV,pre-construction,,,Latin America and the Caribbean,South America,L831780,G836546,4.704
10/10/2023,-13.385,-43.2202,Brazil,16.7,PV,pre-construction,,,Latin America and the Caribbean,South America,L831784,G836591,4.776
10/10/2023,-13.4051,-43.2102,Brazil,16.7,PV,pre-construction,,,Latin America and the Caribbean,South America,L831784,G836592,4.776
10/8/2023,-9.4501,-62.0299,Brazil,5.3,PV,construction,,,Latin America and the Caribbean,South America,L807918,G809856,4.095
10/10/2023,-7.5625,-35.0126,Brazil,18.4,PV,pre-construction,,,Latin America and the Caribbean,South America,L831785,G836599,4.418
10/10/2023,-23.0045,-49.8773,Brazil,1.4,PV,operating,2021,,Latin America and the Caribbean,South America,L831786,G836600,4.39
10/10/2023,-7.4013,-38.8468,Brazil,15.6,PV,pre-construction,,,Latin America and the Caribbean,South America,L807526,G836602,4.637
10/10/2023,-7.3962,-38.8457,Brazil,14.7,PV,construction,,,Latin America and the Caribbean,South America,L807526,G836603,4.635
10/10/2023,-7.4218,-38.8675,Brazil,9.8,PV,pre-construction,,,Latin America and the Caribbean,South America,L807526,G836604,4.653
10/10/2023,-21.8996,-47.058,Brazil,1.4,PV,operating,2020,,Latin America and the Caribbean,South America,L831788,G836605,4.465
10/10/2023,-20.6102,-41.0184,Brazil,1.1,PV,operating,2023,,Latin America and the Caribbean,South America,L831790,G836607,3.723
7/6/2022,-27.0601,-52.7799,Brazil,1,PV,operating,,,Latin America and the Caribbean,South America,L807923,G809864,4.24
10/10/2023,-13.8413,-56.0782,Brazil,1,PV,operating,2022,,Latin America and the Caribbean,South America,L831795,G836676,4.436
7/6/2022,-28.447,-48.975,Brazil,4.4,PV,operating,,,Latin America and the Caribbean,South America,L807931,G809884,3.855
7/6/2022,3.8299,-51.8399,Brazil,4,PV,operating,,,Latin America and the Caribbean,South America,L807936,G809908,3.904
7/6/2022,-22.1001,-56.7399,Brazil,2,PV,operating,2021,,Latin America and the Caribbean,South America,L807937,G809909,4.309
7/6/2022,-7.8801,-37.9699,Brazil,1,PV,operating,,,Latin America and the Caribbean,South America,L807940,G809917,4.48
10/10/2023,-13.3311,-43.3303,Brazil,9,PV,pre-construction,,,Latin America and the Caribbean,South America,L831808,G836743,4.774
10/10/2023,-23.7492,-53.2703,Brazil,1.1,PV,operating,2021,,Latin America and the Caribbean,South America,L831809,G836744,4.403
12/9/2023,-21.4201,-51.7999,Brazil,9,PV,pre-construction,,,Latin America and the Caribbean,South America,L807941,G809918,4.527
12/9/2023,-21.4201,-51.7999,Brazil,9,PV,pre-construction,,,Latin America and the Caribbean,South America,L807941,G809919,4.527
12/9/2023,-21.4201,-51.7999,Brazil,5,PV,pre-construction,,,Latin America and the Caribbean,South America,L807941,G809920,4.527
12/9/2023,-21.4201,-51.7999,Brazil,5,PV,pre-construction,,,Latin America and the Caribbean,South America,L807941,G809921,4.527
12/9/2023,-21.4201,-51.7999,Brazil,5,PV,pre-construction,,,Latin America and the Caribbean,South America,L807941,G809922,4.527
12/9/2023,-21.4201,-51.7999,Brazil,5,PV,pre-construction,,,Latin America and the Caribbean,South America,L807941,G809923,4.527
12/9/2023,-21.4201,-51.7899,Brazil,5,PV,pre-construction,,,Latin America and the Caribbean,South America,L807941,G809924,4.525
12/9/2023,-21.4201,-51.7899,Brazil,5,PV,pre-construction,,,Latin America and the Caribbean,South America,L807941,G809925,4.525
10/10/2023,-3.5867,-38.8772,Brazil,2.5,PV,operating,2022,,Latin America and the Caribbean,South America,L831814,G836805,4.663
10/10/2023,-9.5099,-40.8862,Brazil,6.9,PV,pre-construction,,,Latin America and the Caribbean,South America,L831815,G836806,4.829
10/10/2023,-7.7832,-35.2389,Brazil,1.2,PV,operating,2021,,Latin America and the Caribbean,South America,L831818,G836810,4.241
10/10/2023,-5.8184,-36.545,Brazil,15,PV,pre-construction,,,Latin America and the Caribbean,South America,L831820,G836826,4.477
10/10/2023,-12.4584,-44.1886,Brazil,6,PV,pre-construction,,,Latin America and the Caribbean,South America,L831821,G836827,4.827
10/10/2023,-14.82,-40.8072,Brazil,1.7,PV,operating,2022,,Latin America and the Caribbean,South America,L831822,G836828,4.22
10/10/2023,-16.6655,-45.0094,Brazil,15,PV,pre-construction,,,Latin America and the Caribbean,South America,L831826,G836832,4.68
10/10/2023,-13.2347,-43.3344,Brazil,16.7,PV,pre-construction,,,Latin America and the Caribbean,South America,L831828,G836836,4.764
10/10/2023,-25.4571,-49.5333,Brazil,1.3,PV,operating,2023,,Latin America and the Caribbean,South America,L831829,G836837,3.841
10/10/2023,-5.8536,-36.6533,Brazil,19.6,PV,pre-construction,,,Latin America and the Caribbean,South America,L831830,G836838,4.493
12/9/2023,-22.5201,-49.8399,Brazil,5.1,PV,pre-construction,,,Latin America and the Caribbean,South America,L807948,G809947,4.445
12/9/2023,-22.5201,-49.8399,Brazil,5.1,PV,pre-construction,,,Latin America and the Caribbean,South America,L807948,G809948,4.445
12/9/2023,-22.5101,-49.8399,Brazil,5.1,PV,pre-construction,,,Latin America and the Caribbean,South America,L807948,G809949,4.443
12/9/2023,-22.5101,-49.8399,Brazil,5.1,PV,pre-construction,,,Latin America and the Caribbean,South America,L807948,G809950,4.443
12/9/2023,-22.5101,-49.8299,Brazil,5.1,PV,pre-construction,,,Latin America and the Caribbean,South America,L807948,G809951,4.441
12/9/2023,-22.5101,-49.8299,Brazil,5.1,PV,pre-construction,,,Latin America and the Caribbean,South America,L807948,G809952,4.441
12/9/2023,-22.5101,-49.8299,Brazil,5.1,PV,pre-construction,,,Latin America and the Caribbean,South America,L807948,G809953,4.441
10/10/2023,-22.5156,-49.839,Brazil,5.2,PV,pre-construction,,,Latin America and the Caribbean,South America,L831833,G836843,4.443
10/10/2023,-22.5177,-49.8383,Brazil,5.2,PV,pre-construction,,,Latin America and the Caribbean,South America,L831833,G836844,4.445
10/10/2023,-22.5147,-49.8374,Brazil,5.2,PV,pre-construction,,,Latin America and the Caribbean,South America,L831833,G836845,4.443
10/10/2023,-22.513,-49.8358,Brazil,5.2,PV,pre-construction,,,Latin America and the Caribbean,South America,L831833,G836846,4.443
10/10/2023,-22.5149,-49.8341,Brazil,5.2,PV,pre-construction,,,Latin America and the Caribbean,South America,L831833,G836847,4.443
10/10/2023,-22.5131,-49.8341,Brazil,5.2,PV,pre-construction,,,Latin America and the Caribbean,South America,L831833,G836848,4.443
10/10/2023,-22.5137,-49.8324,Brazil,5.2,PV,pre-construction,,,Latin America and the Caribbean,South America,L831833,G836849,4.441
10/10/2023,-7.6579,-45.187,Brazil,16.8,PV,construction,,,Latin America and the Caribbean,South America,L831839,G836876,4.533
10/10/2023,-5.2282,-37.3704,Brazil,1,PV,operating,2021,,Latin America and the Caribbean,South America,L831842,G836879,4.552
10/10/2023,-25.4571,-49.5333,Brazil,2.3,PV,operating,2022,,Latin America and the Caribbean,South America,L831862,G837075,3.841
10/10/2023,-12.0167,-55.8519,Brazil,5,PV,operating,2022,,Latin America and the Caribbean,South America,L831863,G837076,4.394
7/6/2022,-9.542,-48.539,Brazil,5,PV,operating,,,Latin America and the Caribbean,South America,L807959,G810007,4.445
7/6/2022,-9.5401,-40.2699,Brazil,2.1,PV,operating,,,Latin America and the Caribbean,South America,L807960,G810008,4.524
10/10/2023,-13.2608,-43.3398,Brazil,6.8,PV,pre-construction,,,Latin America and the Caribbean,South America,L831871,G837163,4.761
10/10/2023,-13.261,-43.3341,Brazil,6.8,PV,pre-construction,,,Latin America and the Caribbean,South America,L831871,G837164,4.761
10/10/2023,-27.6084,-53.162,Brazil,3.3,PV,operating,2022,,Latin America and the Caribbean,South America,L831873,G837169,4.218
10/10/2023,-6.9982,-37.9834,Brazil,18.8,PV,pre-construction,,,Latin America and the Caribbean,South America,L831876,G837178,4.816
12/9/2023,-8.3601,-42.2199,Brazil,15.6,PV,pre-construction,,,Latin America and the Caribbean,South America,L807954,G809977,4.632
12/9/2023,-8.3501,-42.2199,Brazil,15.6,PV,pre-construction,,,Latin America and the Caribbean,South America,L807954,G809978,4.63
12/9/2023,-7.8801,-37.9899,Brazil,5.8,PV,pre-construction,,,Latin America and the Caribbean,South America,L807955,G809979,4.472
10/10/2023,-6.9901,-37.9999,Brazil,18,PV,pre-construction,,,Latin America and the Caribbean,South America,L807030,G810011,4.807
10/10/2023,-6.9901,-37.9999,Brazil,18,PV,pre-construction,,,Latin America and the Caribbean,South America,L807030,G810012,4.807
9/25/2023,-20.675,-49.6501,Brazil,6.3,Assumed PV,operating,2022,,Latin America and the Caribbean,South America,L831886,G837292,4.574
10/10/2023,-13.7859,-42.5588,Brazil,18.8,PV,pre-construction,,,Latin America and the Caribbean,South America,L831888,G837301,4.763
7/6/2022,-22.8801,-47.0399,Brazil,1,PV,operating,2011,,Latin America and the Caribbean,South America,L807962,G810013,4.445
7/6/2022,-6.0001,-40.2699,Brazil,5,PV,operating,2011,,Latin America and the Caribbean,South America,L807963,G810014,4.475
10/10/2023,3.7019,-61.4308,Brazil,1.1,PV,operating,2023,,Latin America and the Caribbean,South America,L831897,G837332,4.315
10/10/2023,4.4778,-61.1376,Brazil,1.1,PV,operating,2023,,Latin America and the Caribbean,South America,L831898,G837333,4.336
10/10/2023,-6.6155,-38.8749,Brazil,18,PV,pre-construction,,,Latin America and the Caribbean,South America,L831895,G837329,4.691
3/8/2023,-22.2419,-49.9632,Brazil,3.3,PV,operating,2022,,Latin America and the Caribbean,South America,L831896,G837330,4.407
7/6/2022,-14.156,-42.735,Brazil,14.3,PV,operating,2018,,Latin America and the Caribbean,South America,L807968,G810040,4.839
10/8/2023,-17.6501,-44.7799,Brazil,10,PV,pre-construction,,,Latin America and the Caribbean,South America,L807969,G810049,4.685
10/10/2023,-17.8876,-44.886,Brazil,13.7,PV,pre-construction,,,Latin America and the Caribbean,South America,L831901,G837342,4.618
10/8/2023,-17.8901,-44.8899,Brazil,13.7,PV,pre-construction,,,Latin America and the Caribbean,South America,L807966,G810027,4.618
10/10/2023,-9.3891,-38.1618,Brazil,14.6,PV,pre-construction,,,Latin America and the Caribbean,South America,L831908,G837443,4.467
10/10/2023,-20.1174,-40.1889,Brazil,2.4,PV,operating,2022,,Latin America and the Caribbean,South America,L831909,G837444,4.271
7/6/2022,-19.8801,-50.3799,Brazil,15.2,PV,operating,2019,,Latin America and the Caribbean,South America,L806978,G809574,4.609
3/8/2023,-22.8279,-47.6872,Brazil,5,PV,operating,2022,,Latin America and the Caribbean,South America,L831639,G835697,4.403
9/25/2023,19.2905,-81.2453,Cayman Islands,4,Assumed PV,operating,2017,,Latin America and the Caribbean,South America,L832063,G837600,4.583
9/25/2023,-36.244,-72.551,Chile,6,Assumed PV,operating,2023,,Latin America and the Caribbean,South America,L832064,G837601,4.667
9/25/2023,-30.5544,-71.2388,Chile,6,Assumed PV,operating,2016,,Latin America and the Caribbean,South America,L832068,G837605,4.997
9/25/2023,-30.623,-71.148,Chile,9,Assumed PV,operating,2022,,Latin America and the Caribbean,South America,L832070,G837607,5.032
9/25/2023,-27.495,-70.381,Chile,9,Assumed PV,operating,2017,,Latin America and the Caribbean,South America,L832071,G837609,5.613
6/6/2023,-34.3077,-70.4269,Chile,3.2,PV,operating,2020,,Latin America and the Caribbean,South America,L832072,G837610,4.426
9/25/2023,-34.357,-71.005,Chile,8,Assumed PV,operating,2020,,Latin America and the Caribbean,South America,L832073,G837611,4.577
6/1/2023,-18.476,-70.2895,Chile,9,PV,operating,2023,,Latin America and the Caribbean,South America,L832074,G837612,4.813
9/25/2023,-28.559,-70.889,Chile,9,Assumed PV,operating,2022,,Latin America and the Caribbean,South America,L832075,G837613,5.218
9/25/2023,-37.407,-72.327,Chile,9,Assumed PV,operating,2022,,Latin America and the Caribbean,South America,L832078,G837616,4.41
6/6/2023,-22.4843,-68.8214,Chile,4.6,PV,construction,,,Latin America and the Caribbean,South America,L807160,G810075,6.198
6/6/2023,-36.7473,-72.294,Chile,3,PV,operating,2022,,Latin America and the Caribbean,South America,L832081,G837619,4.467
6/5/2023,-20.7989,-69.6893,Chile,10.7,PV,construction,2024,,Latin America and the Caribbean,South America,L832079,G837617,5.83
9/25/2023,-36.672,-72.139,Chile,9,Assumed PV,operating,2021,,Latin America and the Caribbean,South America,L832080,G837618,4.442
6/1/2023,-23.6101,-70.3834,Chile,11.1,PV,construction,2023,,Latin America and the Caribbean,South America,L832082,G837620,5.023
9/25/2023,-32.452,-71.101,Chile,9,Assumed PV,operating,2022,,Latin America and the Caribbean,South America,L832083,G837621,4.594
6/6/2023,-27.4747,-70.2632,Chile,11.5,PV,operating,2019,,Latin America and the Caribbean,South America,L832084,G837622,5.407
9/25/2023,-22.444,-68.8701,Chile,9,Assumed PV,operating,2017,,Latin America and the Caribbean,South America,L832085,G837623,6.186
9/25/2023,-22.45,-68.868,Chile,9,Assumed PV,operating,2017,,Latin America and the Caribbean,South America,L832086,G837624,6.164
9/25/2023,-32.8881,-70.5187,Chile,5,Assumed PV,operating,2021,,Latin America and the Caribbean,South America,L832088,G837626,5.114
9/25/2023,-31.879,-71.434,Chile,18,Assumed PV,operating,2023,,Latin America and the Caribbean,South America,L832091,G837629,4.437
6/6/2023,-33.4047,-71.1306,Chile,7.5,PV,operating,2021,,Latin America and the Caribbean,South America,L832093,G837631,4.663
9/25/2023,-24.649,-70.345,Chile,9,Assumed PV,operating,2022,,Latin America and the Caribbean,South America,L832095,G837633,6.167
9/25/2023,-33.029,-70.711,Chile,9,Assumed PV,operating,2020,,Latin America and the Caribbean,South America,L832096,G837634,4.947
9/25/2023,-33.033,-70.713,Chile,9.7,Assumed PV,operating,2023,,Latin America and the Caribbean,South America,L832097,G837635,4.947
9/25/2023,-33.83,-70.785,Chile,9,Assumed PV,operating,2023,,Latin America and the Caribbean,South America,L832098,G837636,4.729
6/6/2023,-36.6106,-72.1072,Chile,10.3,PV,operating,2021,,Latin America and the Caribbean,South America,L832099,G837637,4.466
6/6/2023,-36.6106,-72.1072,Chile,10.2,PV,operating,2021,,Latin America and the Caribbean,South America,L832100,G837638,4.466
9/25/2023,-23.607,-70.275,Chile,9,Assumed PV,operating,2022,,Latin America and the Caribbean,South America,L832102,G837640,5.857
9/25/2023,-31.2024,-71.0293,Chile,5,Assumed PV,operating,2019,,Latin America and the Caribbean,South America,L832103,G837641,5.469
9/25/2023,-26.433,-70.308,Chile,9,Assumed PV,operating,2020,,Latin America and the Caribbean,South America,L832106,G837644,5.538
6/6/2023,-33.4029,-70.579,Chile,3.2,PV,operating,2019,,Latin America and the Caribbean,South America,L832108,G837646,4.838
9/25/2023,-34.926,-71.142,Chile,9,Assumed PV,operating,2022,,Latin America and the Caribbean,South America,L832110,G837648,4.416
9/25/2023,-33.752,-70.854,Chile,9,Assumed PV,operating,2020,,Latin America and the Caribbean,South America,L832111,G837649,4.744
9/25/2023,-24.024,-68.599,Chile,9,Assumed PV,operating,2022,,Latin America and the Caribbean,South America,L832112,G837650,6.233
