Date_Last_Researched,Latitude,Longitude,Country,Capacity_(MW),Installation_Type,Status,Start_year,Retired_year,Subregion,Region,GEM_location_ID,GEM_phase_ID,PV_value
4/10/2023,52.5731,0.0893,United Kingdom,2,onshore,operating,2005,,Northern Europe,Europe,L921156,G926072,491.1563
4/10/2023,51.5708,-2.8486,United Kingdom,3.5,onshore,pre-construction,,,Northern Europe,Europe,L921157,G926073,529.40106
4/10/2023,51.5633,-3.7479,United Kingdom,1.5,onshore,operating,2014,,Northern Europe,Europe,L921158,G926074,630.1784
4/10/2023,53.3145,-1.236,United Kingdom,4.5,onshore,operating,2011,,Northern Europe,Europe,L921160,G926076,580.6641
4/10/2023,52.5024,-1.1792,United Kingdom,8,onshore,operating,2011,,Northern Europe,Europe,L921162,G926078,659.2253
4/10/2023,54.5974,-3.571,United Kingdom,4.7,onshore,operating,2000,,Northern Europe,Europe,L921163,G926079,840.84674
4/10/2023,50.3631,-4.8371,United Kingdom,4.1,onshore,pre-construction,,,Northern Europe,Europe,L921164,G926080,809.5895
4/10/2023,58.31,-3.3456,United Kingdom,1,onshore,pre-construction,,,Northern Europe,Europe,L921165,G926081,719.46564
4/10/2023,58.3095,-3.3466,United Kingdom,1,onshore,pre-construction,,,Northern Europe,Europe,L921165,G926082,719.46564
4/10/2023,55.2034,-1.5302,United Kingdom,2.4,onshore,pre-construction,,,Northern Europe,Europe,L921166,G926083,686.7002
4/10/2023,52.3495,-1.1577,United Kingdom,4,onshore,operating,2014,,Northern Europe,Europe,L921167,G926084,594.1088
4/10/2023,52.1617,-0.8617,United Kingdom,7.2,onshore,operating,2014,,Northern Europe,Europe,L921168,G926085,567.18243
4/10/2023,51.7406,-3.6442,United Kingdom,2.5,onshore,operating,2016,,Northern Europe,Europe,L912800,G926087,285.46744
4/10/2023,54.7691,-6.6477,United Kingdom,1,onshore,operating,2015,,Northern Europe,Europe,L921170,G926088,719.0224
4/10/2023,57.3545,-2.245,United Kingdom,6.9,onshore,pre-construction,,,Northern Europe,Europe,L921172,G926090,662.3816
4/10/2023,57.6153,-2.0667,United Kingdom,2.4,onshore,operating,2012,,Northern Europe,Europe,L921173,G926091,760.86945
4/10/2023,52.5713,0.1215,United Kingdom,2,onshore,operating,2012,,Northern Europe,Europe,L921176,G926094,494.26614
4/10/2023,53.533,-1.2397,United Kingdom,8,onshore,operating,2012,,Northern Europe,Europe,L921177,G926095,570.2133
4/10/2023,55.6871,-3.9334,United Kingdom,1.5,onshore,operating,2015,,Northern Europe,Europe,L921179,G926097,842.48376
4/10/2023,52.0647,-0.5354,United Kingdom,1.5,onshore,operating,2014,,Northern Europe,Europe,L921180,G926098,532.2937
4/10/2023,53.6335,-2.7803,United Kingdom,2.3,onshore,operating,2012,,Northern Europe,Europe,L921181,G926099,505.535
4/10/2023,57.4804,-2.9151,United Kingdom,1,onshore,pre-construction,,,Northern Europe,Europe,L921182,G926100,1009.66986
4/10/2023,53.7347,-0.5219,United Kingdom,3,onshore,pre-construction,,,Northern Europe,Europe,L921183,G926101,621.6234
4/10/2023,53.7172,-0.5403,United Kingdom,4.6,onshore,operating,2017,,Northern Europe,Europe,L921184,G926102,612.82263
4/10/2023,53.7172,-0.5336,United Kingdom,5,onshore,operating,2017,,Northern Europe,Europe,L921185,G926103,612.82263
4/10/2023,53.7144,-0.5389,United Kingdom,5,onshore,pre-construction,,,Northern Europe,Europe,L921185,G926104,612.82263
4/10/2023,56.4836,-2.8938,United Kingdom,4,onshore,operating,2006,,Northern Europe,Europe,L921187,G926106,499.67404
4/10/2023,56.1537,-3.1645,United Kingdom,6.4,onshore,operating,2016,,Northern Europe,Europe,L921189,G926108,616.89417
4/10/2023,55.7358,-4.7809,United Kingdom,6.4,onshore,operating,2016,,Northern Europe,Europe,L911165,G926111,911.4693
4/10/2023,55.7343,-4.7757,United Kingdom,6,onshore,pre-construction,,,Northern Europe,Europe,L911165,G926112,911.4693
4/10/2023,57.6204,-2.4191,United Kingdom,4.6,onshore,operating,2016,,Northern Europe,Europe,L921192,G926113,707.64655
4/10/2023,53.1363,-3.725,United Kingdom,2.6,onshore,operating,2003,,Northern Europe,Europe,L908679,G926114,1016.8083
4/10/2023,57.9417,-6.8318,United Kingdom,1.5,onshore,operating,2015,,Northern Europe,Europe,L921194,G926116,964.01624
4/10/2023,55.9039,-2.2508,United Kingdom,1,onshore,operating,2018,,Northern Europe,Europe,L921195,G926117,1097.2527
4/10/2023,57.6599,-2.6462,United Kingdom,2.3,onshore,operating,2012,,Northern Europe,Europe,L921202,G926124,827.23
4/10/2023,56.0905,-3.3177,United Kingdom,4.6,onshore,operating,2015,,Northern Europe,Europe,L921205,G926127,689.78827
4/10/2023,51.6025,-2.387,United Kingdom,1,onshore,operating,2017,,Northern Europe,Europe,L921206,G926128,536.4269
4/10/2023,57.3467,-2.2592,United Kingdom,2.4,onshore,pre-construction,,,Northern Europe,Europe,L921207,G926129,639.5718
4/10/2023,55.1035,-1.6222,United Kingdom,4,onshore,operating,2011,,Northern Europe,Europe,L921208,G926130,715.13904
4/10/2023,57.6114,-2.7244,United Kingdom,4.6,onshore,operating,2011,,Northern Europe,Europe,L921210,G926132,824.9251
4/10/2023,55.7007,-2.8036,United Kingdom,4,onshore,pre-construction,,,Northern Europe,Europe,L921211,G926133,917.29663
4/10/2023,55.7584,-3.6056,United Kingdom,6.8,onshore,operating,2014,,Northern Europe,Europe,L921212,G926134,852.4428
4/10/2023,55.7584,-3.6056,United Kingdom,8.3,onshore,operating,2016,,Northern Europe,Europe,L921212,G926135,852.4428
4/10/2023,51.583,-3.7457,United Kingdom,8,onshore,operating,2017,,Northern Europe,Europe,L921213,G926136,450.2438
4/10/2023,52.0489,-4.0873,United Kingdom,4.6,onshore,pre-construction,,,Northern Europe,Europe,L921217,G926140,805.9768
4/10/2023,51.5564,-3.4597,United Kingdom,9.4,onshore,operating,2012,,Northern Europe,Europe,L909118,G926141,634.41516
4/10/2023,51.7784,-3.8472,United Kingdom,4.7,onshore,operating,2017,,Northern Europe,Europe,L921219,G926143,673.7939
4/10/2023,51.7819,-3.8407,United Kingdom,4.7,onshore,pre-construction,,,Northern Europe,Europe,L921219,G926144,675.1767
4/10/2023,55.6919,-4.279,United Kingdom,1.8,onshore,operating,2001,,Northern Europe,Europe,L921221,G926146,809.41895
4/10/2023,57.599,-2.8425,United Kingdom,1.6,onshore,operating,2013,,Northern Europe,Europe,L921222,G926147,846.03986
4/10/2023,51.5511,-2.9591,United Kingdom,2.5,onshore,operating,2017,,Northern Europe,Europe,L921223,G926148,496
4/10/2023,55.6907,-4.2844,United Kingdom,4.7,onshore,operating,2001,,Northern Europe,Europe,L921224,G926149,735.98456
4/10/2023,55.7541,-4.4667,United Kingdom,9.2,onshore,operating,2013,,Northern Europe,Europe,L921226,G926151,955.93365
4/10/2023,52.4804,1.761,United Kingdom,2.3,onshore,operating,2004,,Northern Europe,Europe,L921228,G926153,619.27545
4/10/2023,55.7404,-4.4718,United Kingdom,4.2,onshore,pre-construction,,,Northern Europe,Europe,L921229,G926154,862.55664
4/10/2023,50.7443,-4.3354,United Kingdom,1.5,onshore,operating,2016,,Northern Europe,Europe,L921230,G926155,585.4751
4/10/2023,57.6028,-2.8559,United Kingdom,4.6,onshore,operating,2014,,Northern Europe,Europe,L921231,G926156,763.5393
4/10/2023,53.7732,-2.3034,United Kingdom,4.5,onshore,operating,2007,,Northern Europe,Europe,L921232,G926157,864.5512
4/10/2023,58.9133,-2.8689,United Kingdom,1,onshore,operating,2014,,Northern Europe,Europe,L921233,G926158,1075.2292
4/10/2023,51.396,0.8633,United Kingdom,8.8,onshore,operating,2018,,Northern Europe,Europe,L921234,G926159,537.5108
4/10/2023,53.0753,-1.2178,United Kingdom,1.5,onshore,operating,2016,,Northern Europe,Europe,L921235,G926160,520.46826
4/10/2023,52.9988,-1.2979,United Kingdom,2.5,onshore,operating,2014,,Northern Europe,Europe,L921236,G926161,478.99704
4/10/2023,51.5022,-3.669,United Kingdom,5,onshore,operating,2016,,Northern Europe,Europe,L921237,G926162,636.9418
4/10/2023,53.5093,0.009,United Kingdom,4.6,onshore,operating,2014,,Northern Europe,Europe,L921238,G926163,605.87085
4/10/2023,54.9139,-1.4808,United Kingdom,2,onshore,operating,2008,,Northern Europe,Europe,L921239,G926164,512.4491
4/10/2023,54.9139,-1.4808,United Kingdom,4,onshore,operating,2005,,Northern Europe,Europe,L921240,G926165,512.4491
4/10/2023,56.1641,-3.1593,United Kingdom,1.5,onshore,operating,2014,,Northern Europe,Europe,L921242,G926167,617.2725
4/10/2023,53.8837,-0.7298,United Kingdom,1,onshore,pre-construction,,,Northern Europe,Europe,L921245,G926171,478.18008
4/10/2023,52.6256,0.7335,United Kingdom,4,onshore,operating,2014,,Northern Europe,Europe,L921246,G926172,547.977
4/10/2023,57.5876,-2.0091,United Kingdom,1.6,onshore,operating,2008,,Northern Europe,Europe,L921247,G926173,726.2606
4/10/2023,60.6661,-1.0052,United Kingdom,4.5,onshore,operating,2017,,Northern Europe,Europe,L921248,G926174,1050.4597
4/10/2023,52.1643,-2.1427,United Kingdom,1.3,onshore,operating,2015,,Northern Europe,Europe,L921250,G926176,447.3029
4/10/2023,51.6869,-3.1714,United Kingdom,4,onshore,operating,2013,,Northern Europe,Europe,L921251,G926177,662.21136
4/10/2023,54.6596,-3.5564,United Kingdom,5.4,onshore,operating,1996,,Northern Europe,Europe,L921252,G926178,837.78015
4/10/2023,53.9001,-2.8657,United Kingdom,4,onshore,operating,2013,,Northern Europe,Europe,L921255,G926181,607.0329
4/10/2023,53.9001,-2.8657,United Kingdom,4,onshore,pre-construction,,,Northern Europe,Europe,L921255,G926182,607.0329
4/10/2023,54.869,-3.0067,United Kingdom,1.6,onshore,operating,2017,,Northern Europe,Europe,L921259,G926186,738.4809
4/10/2023,50.6849,-4.6103,United Kingdom,3.2,onshore,operating,2011,,Northern Europe,Europe,L921261,G926188,919.2845
4/10/2023,50.6849,-4.6103,United Kingdom,7.4,onshore,pre-construction,,,Northern Europe,Europe,L921261,G926189,919.2845
4/10/2023,53.6689,0.0994,United Kingdom,9,onshore,operating,2002,,Northern Europe,Europe,L921263,G926191,739.4699
4/10/2023,53.7742,-1.9368,United Kingdom,9.2,onshore,retired,1993,,Northern Europe,Europe,L911185,G926193,1156.7196
4/10/2023,54.8097,-7.339,United Kingdom,5,onshore,operating,1997,,Northern Europe,Europe,L921265,G926194,1124.676
4/10/2023,54.8066,-7.3341,United Kingdom,5.1,onshore,operating,2008,,Northern Europe,Europe,L921265,G926195,1124.676
4/10/2023,51.607,-3.5315,United Kingdom,5,onshore,pre-construction,,,Northern Europe,Europe,L911658,G926196,461.57373
4/10/2023,51.5077,-3.6711,United Kingdom,2.5,onshore,construction,,,Northern Europe,Europe,L921266,G926197,636.9418
4/10/2023,51.7569,-4.5297,United Kingdom,3.6,onshore,operating,2001,,Northern Europe,Europe,L921267,G926198,781.99963
4/10/2023,51.7592,-4.5338,United Kingdom,8.4,onshore,operating,2009,,Northern Europe,Europe,L921267,G926199,762.19354
4/10/2023,53.574,-1.4021,United Kingdom,8.6,onshore,operating,2015,,Northern Europe,Europe,L921268,G926200,516.6277
4/10/2023,51.7749,-3.2759,United Kingdom,4,onshore,operating,2018,,Northern Europe,Europe,L921270,G926202,800.96277
4/10/2023,51.6511,-3.4512,United Kingdom,6.4,onshore,operating,2011,,Northern Europe,Europe,L921272,G926204,480.6692
4/10/2023,52.2098,-3.1795,United Kingdom,9.2,onshore,pre-construction,,,Northern Europe,Europe,L921274,G926206,1115.257
4/10/2023,58.5356,-4.1947,United Kingdom,5,onshore,operating,2013,,Northern Europe,Europe,L921276,G926208,973.9315
4/10/2023,52.7699,0.3879,United Kingdom,1.5,onshore,pre-construction,,,Northern Europe,Europe,L921277,G926209,526.4104
4/10/2023,56.3836,-3.4621,United Kingdom,1,onshore,pre-construction,,,Northern Europe,Europe,L921278,G926210,608.15393
4/10/2023,54.9563,-3.7602,United Kingdom,2.4,onshore,operating,2015,,Northern Europe,Europe,L921279,G926211,632.42316
4/10/2023,54.9537,-3.7676,United Kingdom,2.4,onshore,pre-construction,,,Northern Europe,Europe,L921279,G926212,632.42316
4/10/2023,52.2363,-0.6089,United Kingdom,8.6,onshore,operating,2017,,Northern Europe,Europe,L921280,G926213,559.0437
4/10/2023,55.8219,-2.833,United Kingdom,5.1,onshore,operating,2019,,Northern Europe,Europe,L921281,G926214,985.6512
4/10/2023,55.8395,-2.8421,United Kingdom,4.8,onshore,operating,2019,,Northern Europe,Europe,L921282,G926215,958.3287
4/10/2023,58.208,-6.4807,United Kingdom,9,onshore,operating,2015,,Northern Europe,Europe,L921283,G926216,715.93286
4/10/2023,51.4431,0.7479,United Kingdom,8.2,onshore,operating,2016,,Northern Europe,Europe,L921284,G926217,612.22473
4/10/2023,54.6027,-3.5031,United Kingdom,6,onshore,operating,2016,,Northern Europe,Europe,L921285,G926218,793.67444
4/10/2023,51.772,-4.6844,United Kingdom,1.6,onshore,operating,2014,,Northern Europe,Europe,L921286,G926219,674.53564
4/10/2023,53.5113,-2.7378,United Kingdom,1,onshore,operating,2014,,Northern Europe,Europe,L921287,G926220,479.03546
4/10/2023,51.8424,-0.836,United Kingdom,1.5,onshore,operating,2014,,Northern Europe,Europe,L921289,G926222,494.39987
4/10/2023,52.4469,-0.1063,United Kingdom,1.8,onshore,operating,2008,,Northern Europe,Europe,L921290,G926223,510.94946
4/10/2023,52.4681,-0.1224,United Kingdom,8,onshore,operating,2015,,Northern Europe,Europe,L921291,G926224,509.39212
4/10/2023,52.5127,0.0314,United Kingdom,6,onshore,operating,2007,,Northern Europe,Europe,L921292,G926225,515.3374
4/10/2023,52.5106,0.0373,United Kingdom,4,onshore,operating,2007,,Northern Europe,Europe,L921292,G926226,515.54956
4/10/2023,51.8023,-3.2327,United Kingdom,1.5,onshore,pre-construction,,,Northern Europe,Europe,L921293,G926227,883.67224
4/10/2023,53.7015,-2.1681,United Kingdom,9,onshore,pre-construction,,,Northern Europe,Europe,L921294,G926228,1011.72125
4/10/2023,52.4076,-3.8772,United Kingdom,2.4,onshore,operating,1997,,Northern Europe,Europe,L921295,G926229,1001.2878
4/10/2023,55.0219,-6.8198,United Kingdom,5,onshore,operating,1994,,Northern Europe,Europe,L913060,G926231,1162.4487
4/10/2023,52.7024,-2.1172,United Kingdom,4,onshore,operating,2017,,Northern Europe,Europe,L921297,G926232,532.6129
4/10/2023,56.055,-3.8281,United Kingdom,2.4,onshore,operating,2015,,Northern Europe,Europe,L921298,G926233,509.81912
4/10/2023,50.1773,-5.1317,United Kingdom,1.7,onshore,operating,2007,,Northern Europe,Europe,L921299,G926234,653.6042
4/10/2023,59.0973,-2.6601,United Kingdom,2.7,onshore,operating,2002,,Northern Europe,Europe,L921300,G926235,1217.6283
4/10/2023,53.4652,-3.0393,United Kingdom,3,onshore,operating,1999,,Northern Europe,Europe,L921302,G926237,719.3664
4/10/2023,53.5322,-1.6696,United Kingdom,5.9,onshore,operating,1993,,Northern Europe,Europe,L921303,G926238,1209.8647
4/10/2023,53.0916,-1.6214,United Kingdom,5,onshore,operating,2015,,Northern Europe,Europe,L921304,G926239,1064.6818
4/10/2023,53.7444,-0.2365,United Kingdom,1.3,onshore,operating,2007,,Northern Europe,Europe,L921307,G926242,615.7885
4/10/2023,58.2756,-6.7568,United Kingdom,5,onshore,pre-construction,,,Northern Europe,Europe,L921308,G926243,846.578
4/10/2023,54.4959,-1.2624,United Kingdom,4,onshore,operating,2012,,Northern Europe,Europe,L921312,G926247,563.4184
4/10/2023,54.4942,-1.2585,United Kingdom,6,onshore,operating,2012,,Northern Europe,Europe,L921313,G926248,563.4184
4/10/2023,54.6333,-6.3001,United Kingdom,9,onshore,pre-construction,,,Northern Europe,Europe,L921314,G926249,820.3449
4/10/2023,51.538,-2.6741,United Kingdom,4.2,onshore,pre-construction,,,Northern Europe,Europe,L921315,G926250,626.114
4/10/2023,52.6981,-1.1179,United Kingdom,2.5,onshore,operating,2014,,Northern Europe,Europe,L921316,G926251,417.49066
4/10/2023,52.9758,-1.044,United Kingdom,1.5,onshore,operating,2015,,Northern Europe,Europe,L921317,G926252,446.60056
4/10/2023,51.7237,-2.4829,United Kingdom,2,onshore,operating,2017,,Northern Europe,Europe,L921319,G926254,520.604
4/10/2023,50.8295,0.2709,United Kingdom,7.5,onshore,operating,2017,,Northern Europe,Europe,L921321,G926256,488.77356
4/10/2023,55.5953,-4.6335,United Kingdom,3,onshore,pre-construction,,,Northern Europe,Europe,L921324,G926259,766.0716
4/10/2023,57.4998,-2.542,United Kingdom,6.9,onshore,operating,2013,,Northern Europe,Europe,L921325,G926260,760.1347
4/10/2023,52.6293,0.8921,United Kingdom,4,onshore,pre-construction,,,Northern Europe,Europe,L921326,G926261,575.05096
4/10/2023,51.2544,-2.5834,United Kingdom,2,onshore,operating,2008,,Northern Europe,Europe,L921327,G926262,737.94794
4/10/2023,53.0909,-1.6284,United Kingdom,2.3,onshore,operating,2016,,Northern Europe,Europe,L921328,G926263,1064.6818
4/10/2023,54.6741,-3.543,United Kingdom,4.2,onshore,operating,1996,,Northern Europe,Europe,L921329,G926264,810.09845
4/10/2023,51.066,-2.3099,United Kingdom,8,onshore,pre-construction,,,Northern Europe,Europe,L921330,G926265,546.43085
4/10/2023,55.2499,-1.6183,United Kingdom,8.2,onshore,operating,2016,,Northern Europe,Europe,L921331,G926266,740.54736
4/10/2023,56.1665,-3.1593,United Kingdom,1.5,onshore,operating,2014,,Northern Europe,Europe,L921332,G926267,617.2725
4/10/2023,56.1665,-3.1593,United Kingdom,1.5,onshore,pre-construction,,,Northern Europe,Europe,L921332,G926268,617.2725
4/10/2023,57.4208,-2.1898,United Kingdom,3.2,onshore,operating,2009,,Northern Europe,Europe,L921333,G926269,577.00824
4/10/2023,57.4213,-2.0952,United Kingdom,1.6,onshore,pre-construction,,,Northern Europe,Europe,L921333,G926270,569.84705
4/10/2023,53.9525,-0.2443,United Kingdom,4.2,onshore,pre-construction,,,Northern Europe,Europe,L921334,G926271,591.851
4/10/2023,54.1903,-7.6284,United Kingdom,5,onshore,operating,1995,,Northern Europe,Europe,L915168,G926272,905.87146
4/10/2023,54.6355,-7.5692,United Kingdom,6.9,onshore,operating,2018,,Northern Europe,Europe,L921335,G926273,878.7764
4/10/2023,51.3922,-2.8386,United Kingdom,1,onshore,pre-construction,,,Northern Europe,Europe,L921336,G926274,546.23315
4/10/2023,53.835,-0.5967,United Kingdom,1.5,onshore,pre-construction,,,Northern Europe,Europe,L910392,G926275,623.25684
4/10/2023,51.5666,-2.9626,United Kingdom,5,onshore,operating,2009,,Northern Europe,Europe,L921337,G926276,416.45593
4/10/2023,55.6635,-4.7895,United Kingdom,9,onshore,construction,,,Northern Europe,Europe,L921338,G926277,846.58527
4/10/2023,52.7099,1.6545,United Kingdom,1.5,onshore,operating,2000,,Northern Europe,Europe,L921340,G926279,588.889
4/10/2023,54.8404,-1.4022,United Kingdom,7.5,onshore,operating,2013,,Northern Europe,Europe,L921341,G926281,718.3128
4/10/2023,54.7222,-1.4349,United Kingdom,5.2,onshore,operating,2008,,Northern Europe,Europe,L921342,G926282,667.44714
4/10/2023,55.8721,-3.7255,United Kingdom,1.5,onshore,pre-construction,,,Northern Europe,Europe,L921343,G926283,848.4356
4/10/2023,55.8725,-3.7257,United Kingdom,4.2,onshore,pre-construction,,,Northern Europe,Europe,L921344,G926284,848.4356
4/10/2023,55.8711,-3.7295,United Kingdom,1.5,onshore,operating,2016,,Northern Europe,Europe,L921345,G926285,848.4356
4/10/2023,53.5368,-1.6922,United Kingdom,6.9,onshore,operating,2013,,Northern Europe,Europe,L921346,G926286,1219.8267
4/10/2023,55.9341,-5.4805,United Kingdom,6,onshore,operating,2015,,Northern Europe,Europe,L921348,G926288,865.3154
4/10/2023,57.572,-1.9111,United Kingdom,6,onshore,operating,2012,,Northern Europe,Europe,L921349,G926289,678.54114
4/10/2023,57.5656,-1.8414,United Kingdom,3,onshore,pre-construction,,,Northern Europe,Europe,L921350,G926290,742.7288
4/10/2023,56.8936,-2.2724,United Kingdom,7.7,onshore,operating,2013,,Northern Europe,Europe,L921351,G926291,757.2937
4/10/2023,57.4266,-2.3252,United Kingdom,2.4,onshore,operating,2009,,Northern Europe,Europe,L921352,G926292,644.1722
4/10/2023,57.4182,-2.3353,United Kingdom,3.2,onshore,operating,2015,,Northern Europe,Europe,L921353,G926293,637.7513
4/10/2023,52.5698,0.1233,United Kingdom,2,onshore,operating,2010,,Northern Europe,Europe,L911246,G926294,494.26614
4/10/2023,57.6262,-2.5811,United Kingdom,4.6,onshore,operating,2009,,Northern Europe,Europe,L921354,G926295,880.0213
4/10/2023,57.6262,-2.5811,United Kingdom,2.3,onshore,operating,2009,,Northern Europe,Europe,L921354,G926296,880.0213
4/10/2023,52.0721,-2.1838,United Kingdom,6,onshore,pre-construction,,,Northern Europe,Europe,L921356,G926299,442.06088
4/10/2023,58.5719,-3.137,United Kingdom,2.3,onshore,operating,2015,,Northern Europe,Europe,L913203,G926301,774.32117
4/10/2023,55.379,-3.9489,United Kingdom,1,onshore,operating,2015,,Northern Europe,Europe,L921358,G926302,590.67737
4/10/2023,52.6567,0.6833,United Kingdom,1.5,onshore,operating,1999,,Northern Europe,Europe,L921359,G926303,530.6566
4/10/2023,52.6577,0.7007,United Kingdom,1.8,onshore,operating,2003,,Northern Europe,Europe,L921360,G926304,535.1637
4/10/2023,51.5694,-3.4648,United Kingdom,9,onshore,operating,1993,,Northern Europe,Europe,L921361,G926306,713.5215
2/28/2023,55.4786,-5.5305,United Kingdom,6,onshore,operating,2011,,Northern Europe,Europe,L909494,G926307,654.3897
4/10/2023,54.5471,-7.6956,United Kingdom,9,onshore,operating,2009,,Northern Europe,Europe,L911435,G926308,687.46674
4/10/2023,53.7523,-0.0265,United Kingdom,7.5,onshore,operating,2013,,Northern Europe,Europe,L921362,G926309,625.0035
4/10/2023,52.129,-2.3184,United Kingdom,1.2,onshore,operating,2003,,Northern Europe,Europe,L921364,G926311,400.811
4/10/2023,53.143,0.2411,United Kingdom,2.6,onshore,operating,2008,,Northern Europe,Europe,L921365,G926312,552.44354
4/10/2023,53.7518,-0.2348,United Kingdom,1.7,onshore,operating,2015,,Northern Europe,Europe,L921366,G926313,548.62744
4/10/2023,53.0019,-2.271,United Kingdom,1.9,onshore,operating,2021,,Northern Europe,Europe,L921367,G926314,664.3904
4/10/2023,54.8728,-6.1986,United Kingdom,4.6,onshore,operating,2013,,Northern Europe,Europe,L921368,G926315,722.4793
4/10/2023,51.5016,0.0055,United Kingdom,3,onshore,pre-construction,,,Northern Europe,Europe,L921369,G926316,261.12064
4/10/2023,55.7247,-3.9606,United Kingdom,2.2,onshore,operating,2013,,Northern Europe,Europe,L921370,G926317,780.16797
4/10/2023,59.1131,-3.1438,United Kingdom,1.5,onshore,operating,2000,,Northern Europe,Europe,L921371,G926318,1047.9675
4/10/2023,59.109,-3.1404,United Kingdom,2.3,onshore,operating,2000,,Northern Europe,Europe,L921372,G926319,1047.9675
4/10/2023,54.6064,-7.5596,United Kingdom,9.2,onshore,operating,2014,,Northern Europe,Europe,L921373,G926320,731.278
4/10/2023,54.6064,-7.5596,United Kingdom,9.2,onshore,operating,2014,,Northern Europe,Europe,L921374,G926321,731.278
4/10/2023,55.801,-3.6831,United Kingdom,5,onshore,pre-construction,,,Northern Europe,Europe,L913421,G926325,807.4502
4/10/2023,55.8718,-3.7461,United Kingdom,9,onshore,operating,2013,,Northern Europe,Europe,L921379,G926327,880.5461
4/10/2023,55.8766,-3.7452,United Kingdom,5.7,onshore,operating,2015,,Northern Europe,Europe,L921379,G926328,920.03955
4/10/2023,55.1733,-4.3159,United Kingdom,4,onshore,construction,,,Northern Europe,Europe,L921380,G926329,441.6432
4/10/2023,54.7638,-1.8228,United Kingdom,2.6,onshore,operating,2001,,Northern Europe,Europe,L921381,G926330,1049.737
4/10/2023,54.7204,-1.4426,United Kingdom,5.2,onshore,operating,2008,,Northern Europe,Europe,L921382,G926331,667.44714
4/10/2023,53.3748,-4.3465,United Kingdom,5.6,onshore,operating,1996,,Northern Europe,Europe,L921383,G926332,959.65375
4/10/2023,56.844,-2.4101,United Kingdom,7.5,onshore,operating,2014,,Northern Europe,Europe,L910958,G926333,810.063
4/10/2023,57.4064,-2.0598,United Kingdom,2.4,onshore,operating,2010,,Northern Europe,Europe,L921386,G926336,591.49615
4/10/2023,58.2872,-3.4279,United Kingdom,3.2,onshore,pre-construction,,,Northern Europe,Europe,L921387,G926337,798.9094
4/10/2023,52.408,1.2128,United Kingdom,7.5,onshore,pre-construction,,,Northern Europe,Europe,L921388,G926338,518.2474
4/10/2023,57.3233,-2.8753,United Kingdom,1.7,onshore,operating,2017,,Northern Europe,Europe,L921389,G926339,815.39386
4/10/2023,54.2475,-6.5991,United Kingdom,1.5,onshore,pre-construction,,,Northern Europe,Europe,L921391,G926341,1102.8258
4/10/2023,51.7021,-4.9965,United Kingdom,8.2,onshore,operating,2014,,Northern Europe,Europe,L921392,G926342,683.5188
4/10/2023,56.637,-3.2794,United Kingdom,9.2,onshore,operating,2018,,Northern Europe,Europe,L921393,G926343,523.599
4/10/2023,53.0255,-3.4059,United Kingdom,9.2,onshore,operating,2010,,Northern Europe,Europe,L921394,G926344,828.46216
4/10/2023,55.6261,-4.1288,United Kingdom,3,onshore,pre-construction,,,Northern Europe,Europe,L921395,G926345,835.7747
4/10/2023,58.827,-3.1231,United Kingdom,2,onshore,operating,2010,,Northern Europe,Europe,L921396,G926346,1029.9274
4/10/2023,57.4938,-2.0268,United Kingdom,2.4,onshore,operating,2011,,Northern Europe,Europe,L921397,G926347,750.89905
4/10/2023,51.5589,-3.3914,United Kingdom,1.5,onshore,operating,2018,,Northern Europe,Europe,L921399,G926349,410.8091
4/10/2023,51.6158,-1.6661,United Kingdom,6.5,onshore,operating,2008,,Northern Europe,Europe,L921400,G926350,524.17065
4/10/2023,54.7795,-3.3463,United Kingdom,6.2,onshore,operating,2014,,Northern Europe,Europe,L921401,G926351,799.8337
4/10/2023,52.6953,1.0915,United Kingdom,3.6,onshore,operating,2015,,Northern Europe,Europe,L921402,G926352,562.9342
4/10/2023,54.8097,-6.1066,United Kingdom,9.2,onshore,pre-construction,,,Northern Europe,Europe,L921403,G926353,828.44324
4/10/2023,50.366,-4.8087,United Kingdom,1.3,onshore,pre-construction,,,Northern Europe,Europe,L921404,G926354,819.53143
4/10/2023,52.558,-0.1719,United Kingdom,9,onshore,operating,2008,,Northern Europe,Europe,L921406,G926356,467.64624
4/10/2023,52.4148,1.7028,United Kingdom,4.1,onshore,operating,2011,,Northern Europe,Europe,L921407,G926357,601.38293
4/10/2023,54.6879,-6.0196,United Kingdom,2.3,onshore,operating,2011,,Northern Europe,Europe,L921408,G926358,812.2709
4/10/2023,54.6424,-3.4968,United Kingdom,6,onshore,operating,2009,,Northern Europe,Europe,L921409,G926359,754.2178
4/10/2023,54.6288,-3.5041,United Kingdom,8.8,onshore,operating,2004,,Northern Europe,Europe,L921410,G926360,776.61334
4/10/2023,53.859,-0.1656,United Kingdom,8.2,onshore,operating,2019,,Northern Europe,Europe,L911287,G926361,600.1168
4/10/2023,54.8043,-6.0806,United Kingdom,8.8,onshore,operating,2007,,Northern Europe,Europe,L921411,G926362,1042.9722
4/10/2023,50.4253,-4.8141,United Kingdom,4.6,onshore,operating,2014,,Northern Europe,Europe,L921412,G926363,673.87366
4/10/2023,55.6333,-3.9105,United Kingdom,2.6,onshore,operating,2016,,Northern Europe,Europe,L921413,G926364,943.94836
4/10/2023,58.9997,-2.9126,United Kingdom,1.8,onshore,pre-construction,,,Northern Europe,Europe,L921415,G926366,1050.524
